media,varianza,curtosis,simetria,entropia,energia,clase_id,nombre_clase
9.993436832012396,9.32604823785626e-05,-0.3376104192289877,-0.0028130108159336157,3.065142105789791,4993.443648795214,0,stop
9.992297049264367,0.00011234244886611747,-0.4055282282941097,-0.10275378073080889,3.0098062792567135,4992.305633159314,0,stop
9.991608087560017,0.0001051638835658786,-0.1957119387493944,-0.013189967822846725,2.8430740593059496,4991.616866963915,0,stop
9.991780767740687,0.00010449539286096297,-0.09207798870967343,-0.15613566289735398,2.8953924995904035,4991.789370299278,0,stop
9.992033882310825,0.00012519633622290604,0.45740488164799453,-0.27598473311356564,2.8868281196592855,4992.043315079187,0,stop
9.992828894492074,0.00014248590697745094,0.9161310726946725,0.08369928437715066,2.8381255291617844,4992.838590025134,0,stop
9.99322291001584,0.00013769796961502617,0.849752646031467,0.25146891623271017,2.772579494821499,4993.232091361754,0,stop
9.99293643013346,0.00013573937368389154,1.0046805825937826,0.26193887943979777,2.7635939918845764,4992.945711803106,0,stop
9.993914537386978,0.0001341447296041709,0.9422993106355988,0.1857321543350078,2.80092414711397,4993.9230962662195,0,stop
9.994579565358231,0.00011493128441744535,0.333884170232571,0.6687404641440078,2.934697123089228,4994.5867809780375,0,stop
9.993309489705332,8.323861201456718e-05,-0.4200391501626788,0.1628968740523355,2.979555914349998,4993.315889782333,0,stop
9.993946567922308,7.402717310116299e-05,-0.19208740544512626,0.1921536823809876,2.978829943407339,4993.95210148296,0,stop
9.995229851289158,8.482069072382829e-05,-0.5943207967721751,0.017791636925606313,3.1261046161831074,4995.235230039631,0,stop
9.99474720147562,9.144323112867555e-05,-0.6311981080933067,0.08743365167560382,3.1378515462432444,4994.753153231795,0,stop
9.994757834777637,0.00010573061373816403,-0.7748174002720223,-0.029094936309184537,3.180365486616195,4994.764495323135,0,stop
9.995992301202826,0.00010204312214912244,-0.6592411375743152,-0.20622196464278086,3.1191648997220494,4995.998206441415,0,stop
9.996205075302395,0.00010388362381484933,-0.6671249969793971,-0.3190778707974258,3.115463236672446,4996.210989556257,0,stop
9.995487784069601,0.0001134231069913972,-0.6790954966610934,-0.27298674278229873,3.1713429870506937,4995.494473229582,0,stop
9.997085134375952,0.00011393174452805067,-0.46961083990330676,-0.4040916058417085,3.0432977200641633,4997.09125578526,0,stop
9.997676503630943,7.946965890805196e-05,0.45689697563334564,-0.5294812296390161,2.8590331603099397,4997.680747045658,0,stop
9.996454393934123,8.27060149646993e-05,0.18071454319948232,-0.33866442321808565,2.968047046363747,4996.459157800987,0,stop
9.996286560130022,8.615544711726302e-05,0.0582489996401816,-0.4485489696796736,2.9551702809504583,4996.291557384162,0,stop
9.995565558351354,8.139253502566807e-05,-0.2309034169798858,-0.18373193301323631,2.981202366255362,4995.570611191741,0,stop
9.994435816947181,7.65307125167499e-05,-0.6900606236452087,-0.27974925188725663,3.1048767364149485,4994.441191489459,0,stop
9.994269385053576,9.604507691191177e-05,-0.9297018718654733,0.005613533205744296,3.1929492962754935,4994.275829304805,0,stop
9.995700735807558,0.00011701108264878511,-0.6587136737697019,0.2170685195879427,3.0435906902451024,4995.707510545322,0,stop
9.996481277360363,0.0001059850260028585,-0.5340330772075355,0.23622545657235688,2.9514686323277988,4996.487195682114,0,stop
9.997129987423369,0.00010563300328785829,-0.5256116091448462,0.2666472052274357,3.032194588827511,4997.1356809221425,0,stop
9.998096453119565,0.00010350456575901141,-0.46892346015051256,0.26426847899056605,2.964430857016789,4998.101809522389,0,stop
9.998866879852152,9.713675168950318e-05,-0.4840935928938044,0.2478667831937876,2.9034539453478088,4998.8718008878,0,stop
10.25231841930344,1.194771381224986,-0.08540925355464157,0.045658800019653965,2.963732178940143,5315.240217600679,2,atras
10.24480342988214,0.8326254854194187,-0.028860109183735272,0.397867797849958,2.929262355427546,5289.431140117215,2,atras
9.93957810225964,0.36998477572643634,0.19468608197172843,-0.32680852903085517,2.8697082492926564,4958.259881332289,2,atras
9.83664663673691,0.2728692371130222,0.4030853497263194,-0.6531365616082875,2.8726290765733835,4851.62431465703,2,atras
9.856383740487393,0.127276664861784,-0.478288336496437,-0.18737378269882315,3.144498306950308,4863.778855230303,2,atras
9.85115920008074,0.09456707569249635,0.28508380686612567,-0.3108185837064159,2.807750472977094,4856.995233051395,2,atras
9.941218266252417,0.0467902270393185,0.826111057184594,0.4857318447786938,2.7692835396676005,4943.730542215501,2,atras
9.985218316610439,0.035772207859393786,0.5011108802367321,0.5180363286161168,2.7374415732547983,4987.017851911599,2,atras
9.984679653876292,0.02052411260269655,-0.7434089140430493,0.20905821260557939,3.162433547574988,4985.717595156692,2,atras
9.972707602603741,0.022744224828295877,-0.721910021353187,0.18192424450725167,3.098368177230401,4973.882057592938,2,atras
9.9363591299587,0.030702829526462118,-0.9650581319452076,0.12772818269135922,3.218368177206397,4938.096779452004,2,atras
9.96158038242747,0.0317645947248738,-0.9761023461619676,-0.07645791950872112,3.187710925399905,4963.242415514434,2,atras
9.908187358576889,0.021863507781785793,-0.7243422429258191,0.042248054680251015,3.074708529200462,4909.702012022232,2,atras
9.856931468339202,0.021216419634945218,-0.28389028644893566,0.5292817584415426,2.898688440317355,4859.015719558527,2,atras
9.841969472213579,0.02204765702555573,-0.2020675706563324,0.6638719441741218,2.853911821175762,4844.32053745048,2,atras
9.867131129555633,0.01892533057763661,-0.050562340076852674,0.522615982911104,2.9552913401368257,4868.9601029211735,2,atras
9.798826006708394,0.011037468572968357,-0.6355731343475401,0.4767776139436241,3.0408980043501295,4801.401428915887,2,atras
9.763912999706356,0.0068324572180088194,-0.26565637562021616,0.7259997892127069,2.865486854668271,4767.041476152639,2,atras
9.758976167753135,0.006217805549258407,0.3024589044042929,0.9894963473560141,2.7670830133872073,4762.191682416146,2,atras
9.76943259150578,0.005752340845110309,0.06263649482461275,0.86867723489659,2.693074941608601,4772.378275041023,2,atras
9.742284997409877,0.003010502498237665,0.6900003983166503,0.9787724023428496,2.6695567966846534,4745.756373662792,2,atras
9.738641383329558,0.0038824286468555364,1.0427196956724742,0.20433756499714145,2.5783681917613555,4742.250921087295,2,atras
9.735452264041204,0.006997942061549839,0.733677723521982,-0.4194581821580388,2.7432514543627002,4739.301436374325,2,atras
9.743456663455785,0.009396055775410436,-0.09794881036047087,-0.41826598391711717,3.0183681772464017,4747.217190420815,2,atras
